"Notes"	"2013 Urbanization"	"2013 Urbanization Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Small Metro"	"4"	"Midland County, MI"	"26111"	0	83441	Unreliable
	"Small Metro"	"4"	"Monroe County, MI"	"26115"	Suppressed	150568	Suppressed
	"Small Metro"	"4"	"Muskegon County, MI"	"26121"	11	173883	Unreliable
	"Small Metro"	"4"	"Saginaw County, MI"	"26145"	24	189868	12.6
	"Small Metro"	"4"	"Benton County, MN"	"27009"	0	40958	Unreliable
	"Small Metro"	"4"	"Blue Earth County, MN"	"27013"	0	68241	Unreliable
	"Small Metro"	"4"	"Clay County, MN"	"27027"	0	64690	Unreliable
	"Small Metro"	"4"	"Dodge County, MN"	"27039"	Suppressed	20987	Suppressed
	"Small Metro"	"4"	"Fillmore County, MN"	"27045"	Suppressed	21135	Suppressed
	"Small Metro"	"4"	"Houston County, MN"	"27055"	0	18632	Unreliable
	"Small Metro"	"4"	"Nicollet County, MN"	"27103"	0	34482	Unreliable
	"Small Metro"	"4"	"Olmsted County, MN"	"27109"	Suppressed	159298	Suppressed
	"Small Metro"	"4"	"Polk County, MN"	"27119"	0	30900	Unreliable
	"Small Metro"	"4"	"Stearns County, MN"	"27145"	Suppressed	162038	Suppressed
	"Small Metro"	"4"	"Wabasha County, MN"	"27157"	0	21642	Unreliable
	"Small Metro"	"4"	"Forrest County, MS"	"28035"	11	75009	Unreliable
	"Small Metro"	"4"	"Lamar County, MS"	"28073"	Suppressed	64165	Suppressed
	"Small Metro"	"4"	"Perry County, MS"	"28111"	Suppressed	11862	Suppressed
	"Small Metro"	"4"	"Andrew County, MO"	"29003"	Suppressed	17586	Suppressed
	"Small Metro"	"4"	"Bollinger County, MO"	"29017"	0	12111	Unreliable
	"Small Metro"	"4"	"Boone County, MO"	"29019"	14	182991	Unreliable
	"Small Metro"	"4"	"Buchanan County, MO"	"29021"	Suppressed	86530	Suppressed
	"Small Metro"	"4"	"Callaway County, MO"	"29027"	0	44887	Unreliable
	"Small Metro"	"4"	"Cape Girardeau County, MO"	"29031"	Suppressed	79512	Suppressed
	"Small Metro"	"4"	"Cole County, MO"	"29051"	Suppressed	76191	Suppressed
	"Small Metro"	"4"	"DeKalb County, MO"	"29063"	Suppressed	10944	Suppressed
	"Small Metro"	"4"	"Jasper County, MO"	"29097"	Suppressed	121648	Suppressed
	"Small Metro"	"4"	"Moniteau County, MO"	"29135"	0	15585	Unreliable
	"Small Metro"	"4"	"Newton County, MO"	"29145"	0	58451	Unreliable
	"Small Metro"	"4"	"Osage County, MO"	"29151"	0	13535	Unreliable
	"Small Metro"	"4"	"Carbon County, MT"	"30009"	0	10921	Unreliable
	"Small Metro"	"4"	"Cascade County, MT"	"30013"	Suppressed	81346	Suppressed
	"Small Metro"	"4"	"Golden Valley County, MT"	"30037"	0	827	Unreliable
	"Small Metro"	"4"	"Missoula County, MT"	"30063"	Suppressed	121630	Suppressed
	"Small Metro"	"4"	"Yellowstone County, MT"	"30111"	12	162990	Unreliable
	"Small Metro"	"4"	"Dakota County, NE"	"31043"	0	20070	Unreliable
	"Small Metro"	"4"	"Dixon County, NE"	"31051"	0	5596	Unreliable
	"Small Metro"	"4"	"Hall County, NE"	"31079"	0	61028	Unreliable
	"Small Metro"	"4"	"Hamilton County, NE"	"31081"	0	9237	Unreliable
	"Small Metro"	"4"	"Howard County, NE"	"31093"	0	6488	Unreliable
	"Small Metro"	"4"	"Merrick County, NE"	"31121"	0	7809	Unreliable
	"Small Metro"	"4"	"Carson City, NV"	"32510"	0	56034	Unreliable
	"Small Metro"	"4"	"Cape May County, NJ"	"34009"	0	91546	Unreliable
	"Small Metro"	"4"	"Cumberland County, NJ"	"34011"	Suppressed	147008	Suppressed
	"Small Metro"	"4"	"Dona Ana County, NM"	"35013"	10	221262	Unreliable
	"Small Metro"	"4"	"San Juan County, NM"	"35045"	Suppressed	123312	Suppressed
	"Small Metro"	"4"	"Santa Fe County, NM"	"35049"	Suppressed	151946	Suppressed
	"Small Metro"	"4"	"Broome County, NY"	"36007"	Suppressed	189420	Suppressed
	"Small Metro"	"4"	"Chemung County, NY"	"36015"	Suppressed	82622	Suppressed
	"Small Metro"	"4"	"Jefferson County, NY"	"36045"	Suppressed	108095	Suppressed
	"Small Metro"	"4"	"Tioga County, NY"	"36107"	0	47904	Unreliable
	"Small Metro"	"4"	"Tompkins County, NY"	"36109"	Suppressed	101058	Suppressed
	"Small Metro"	"4"	"Ulster County, NY"	"36111"	Suppressed	177716	Suppressed
	"Small Metro"	"4"	"Warren County, NY"	"36113"	0	63756	Unreliable
	"Small Metro"	"4"	"Washington County, NY"	"36115"	0	60606	Unreliable
	"Small Metro"	"4"	"Alamance County, NC"	"37001"	12	171346	Unreliable
	"Small Metro"	"4"	"Craven County, NC"	"37049"	14	101233	Unreliable
	"Small Metro"	"4"	"Edgecombe County, NC"	"37065"	Suppressed	50829	Suppressed
	"Small Metro"	"4"	"Jones County, NC"	"37103"	Suppressed	9250	Suppressed
	"Small Metro"	"4"	"Nash County, NC"	"37127"	Suppressed	94859	Suppressed
	"Small Metro"	"4"	"Onslow County, NC"	"37133"	Suppressed	203943	Suppressed
	"Small Metro"	"4"	"Pamlico County, NC"	"37137"	0	12715	Unreliable
	"Small Metro"	"4"	"Pitt County, NC"	"37147"	16	182924	Unreliable
	"Small Metro"	"4"	"Wayne County, NC"	"37191"	Suppressed	123967	Suppressed
	"Small Metro"	"4"	"Burleigh County, ND"	"38015"	Suppressed	96212	Suppressed
	"Small Metro"	"4"	"Cass County, ND"	"38017"	Suppressed	183904	Suppressed
	"Small Metro"	"4"	"Grand Forks County, ND"	"38035"	Suppressed	69481	Suppressed
	"Small Metro"	"4"	"Morton County, ND"	"38059"	0	31503	Unreliable
	"Small Metro"	"4"	"Oliver County, ND"	"38065"	0	1926	Unreliable
	"Small Metro"	"4"	"Sioux County, ND"	"38085"	0	4173	Unreliable
	"Small Metro"	"4"	"Allen County, OH"	"39003"	12	101980	Unreliable
	"Small Metro"	"4"	"Belmont County, OH"	"39013"	Suppressed	65932	Suppressed
	"Small Metro"	"4"	"Clark County, OH"	"39023"	Suppressed	133593	Suppressed
	"Small Metro"	"4"	"Jefferson County, OH"	"39081"	Suppressed	64939	Suppressed
	"Small Metro"	"4"	"Richland County, OH"	"39139"	Suppressed	120891	Suppressed
	"Small Metro"	"4"	"Comanche County, OK"	"40031"	11	121099	Unreliable
	"Small Metro"	"4"	"Cotton County, OK"	"40033"	0	5676	Unreliable
	"Small Metro"	"4"	"Benton County, OR"	"41003"	Suppressed	93239	Suppressed
	"Small Metro"	"4"	"Deschutes County, OR"	"41017"	Suppressed	201769	Suppressed
	"Small Metro"	"4"	"Jackson County, OR"	"41029"	Suppressed	221844	Suppressed
	"Small Metro"	"4"	"Josephine County, OR"	"41033"	Suppressed	88053	Suppressed
	"Small Metro"	"4"	"Linn County, OR"	"41043"	Suppressed	131054	Suppressed
	"Small Metro"	"4"	"Adams County, PA"	"42001"	Suppressed	102742	Suppressed
	"Small Metro"	"4"	"Blair County, PA"	"42013"	Suppressed	121007	Suppressed
	"Small Metro"	"4"	"Cambria County, PA"	"42021"	Suppressed	128672	Suppressed
	"Small Metro"	"4"	"Centre County, PA"	"42027"	0	161496	Unreliable
	"Small Metro"	"4"	"Columbia County, PA"	"42037"	Suppressed	64842	Suppressed
	"Small Metro"	"4"	"Franklin County, PA"	"42055"	Suppressed	155637	Suppressed
	"Small Metro"	"4"	"Lebanon County, PA"	"42075"	Suppressed	141663	Suppressed
	"Small Metro"	"4"	"Lycoming County, PA"	"42081"	Suppressed	113209	Suppressed
	"Small Metro"	"4"	"Monroe County, PA"	"42089"	Suppressed	170154	Suppressed
	"Small Metro"	"4"	"Montour County, PA"	"42093"	0	18042	Unreliable
	"Small Metro"	"4"	"Beaufort County, SC"	"45013"	11	195656	Unreliable
	"Small Metro"	"4"	"Darlington County, SC"	"45031"	16	66509	Unreliable
	"Small Metro"	"4"	"Florence County, SC"	"45041"	21	137588	15.3
	"Small Metro"	"4"	"Jasper County, SC"	"45053"	Suppressed	31588	Suppressed
	"Small Metro"	"4"	"Sumter County, SC"	"45085"	16	106360	Unreliable
	"Small Metro"	"4"	"Custer County, SD"	"46033"	Suppressed	9017	Suppressed
	"Small Metro"	"4"	"Lincoln County, SD"	"46083"	0	63019	Unreliable
	"Small Metro"	"4"	"McCook County, SD"	"46087"	0	5520	Unreliable
	"Small Metro"	"4"	"Meade County, SD"	"46093"	0	28588	Unreliable
	"Small Metro"	"4"	"Minnehaha County, SD"	"46099"	Suppressed	196659	Suppressed
	"Small Metro"	"4"	"Pennington County, SD"	"46103"	Suppressed	115926	Suppressed
	"Small Metro"	"4"	"Turner County, SD"	"46125"	Suppressed	8368	Suppressed
	"Small Metro"	"4"	"Union County, SD"	"46127"	0	16192	Unreliable
	"Small Metro"	"4"	"Bradley County, TN"	"47011"	Suppressed	109071	Suppressed
	"Small Metro"	"4"	"Carter County, TN"	"47019"	Suppressed	56418	Suppressed
	"Small Metro"	"4"	"Chester County, TN"	"47023"	0	17432	Unreliable
	"Small Metro"	"4"	"Crockett County, TN"	"47033"	0	14180	Unreliable
	"Small Metro"	"4"	"Hamblen County, TN"	"47063"	0	65110	Unreliable
	"Small Metro"	"4"	"Jefferson County, TN"	"47089"	Suppressed	55307	Suppressed
	"Small Metro"	"4"	"Madison County, TN"	"47113"	11	98360	Unreliable
	"Small Metro"	"4"	"Polk County, TN"	"47139"	Suppressed	16835	Suppressed
	"Small Metro"	"4"	"Unicoi County, TN"	"47171"	Suppressed	17755	Suppressed
	"Small Metro"	"4"	"Washington County, TN"	"47179"	Suppressed	130367	Suppressed
	"Small Metro"	"4"	"Archer County, TX"	"48009"	0	8730	Unreliable
	"Small Metro"	"4"	"Bowie County, TX"	"48037"	Suppressed	93481	Suppressed
	"Small Metro"	"4"	"Brazos County, TX"	"48041"	10	232555	Unreliable
	"Small Metro"	"4"	"Burleson County, TX"	"48051"	Suppressed	18514	Suppressed
	"Small Metro"	"4"	"Callahan County, TX"	"48059"	Suppressed	14110	Suppressed
	"Small Metro"	"4"	"Clay County, TX"	"48077"	0	10550	Unreliable
	"Small Metro"	"4"	"Ector County, TX"	"48135"	11	167701	Unreliable
	"Small Metro"	"4"	"Goliad County, TX"	"48175"	0	7626	Unreliable
	"Small Metro"	"4"	"Grayson County, TX"	"48181"	Suppressed	138318	Suppressed
	"Small Metro"	"4"	"Gregg County, TX"	"48183"	14	124229	Unreliable
	"Small Metro"	"4"	"Irion County, TX"	"48235"	0	1564	Unreliable
	"Small Metro"	"4"	"Jones County, TX"	"48253"	Suppressed	19875	Suppressed
	"Small Metro"	"4"	"Martin County, TX"	"48317"	0	5816	Unreliable
	"Small Metro"	"4"	"Midland County, TX"	"48329"	10	177863	Unreliable
	"Small Metro"	"4"	"Robertson County, TX"	"48395"	Suppressed	17155	Suppressed
	"Small Metro"	"4"	"Rusk County, TX"	"48401"	Suppressed	54324	Suppressed
	"Small Metro"	"4"	"Smith County, TX"	"48423"	11	235806	Unreliable
	"Small Metro"	"4"	"Taylor County, TX"	"48441"	Suppressed	139200	Suppressed
	"Small Metro"	"4"	"Tom Green County, TX"	"48451"	Suppressed	120010	Suppressed
	"Small Metro"	"4"	"Upshur County, TX"	"48459"	Suppressed	42166	Suppressed
	"Small Metro"	"4"	"Victoria County, TX"	"48469"	Suppressed	91936	Suppressed
	"Small Metro"	"4"	"Wichita County, TX"	"48485"	Suppressed	133205	Suppressed
	"Small Metro"	"4"	"Cache County, UT"	"49005"	Suppressed	130004	Suppressed
	"Small Metro"	"4"	"Washington County, UT"	"49053"	Suppressed	184913	Suppressed
	"Small Metro"	"4"	"Chittenden County, VT"	"50007"	Suppressed	164306	Suppressed
	"Small Metro"	"4"	"Franklin County, VT"	"50011"	Suppressed	49685	Suppressed
	"Small Metro"	"4"	"Grand Isle County, VT"	"50013"	0	7169	Unreliable
	"Small Metro"	"4"	"Albemarle County, VA"	"51003"	Suppressed	110652	Suppressed
	"Small Metro"	"4"	"Augusta County, VA"	"51015"	0	76544	Unreliable
	"Small Metro"	"4"	"Buckingham County, VA"	"51029"	Suppressed	17168	Suppressed
	"Small Metro"	"4"	"Floyd County, VA"	"51063"	Suppressed	15777	Suppressed
	"Small Metro"	"4"	"Fluvanna County, VA"	"51065"	0	27422	Unreliable
	"Small Metro"	"4"	"Frederick County, VA"	"51069"	Suppressed	91119	Suppressed
	"Small Metro"	"4"	"Giles County, VA"	"51071"	Suppressed	16663	Suppressed
	"Small Metro"	"4"	"Greene County, VA"	"51079"	0	20131	Unreliable
	"Small Metro"	"4"	"Montgomery County, VA"	"51121"	Suppressed	98391	Suppressed
	"Small Metro"	"4"	"Nelson County, VA"	"51125"	0	14755	Unreliable
	"Small Metro"	"4"	"Pulaski County, VA"	"51155"	0	33935	Unreliable
	"Small Metro"	"4"	"Rockingham County, VA"	"51165"	Suppressed	82346	Suppressed
	"Small Metro"	"4"	"Charlottesville city, VA"	"51540"	Suppressed	46950	Suppressed
	"Small Metro"	"4"	"Harrisonburg city, VA"	"51660"	Suppressed	53204	Suppressed
	"Small Metro"	"4"	"Radford city, VA"	"51750"	0	18255	Unreliable
	"Small Metro"	"4"	"Staunton city, VA"	"51790"	Suppressed	25190	Suppressed
	"Small Metro"	"4"	"Waynesboro city, VA"	"51820"	Suppressed	22741	Suppressed
	"Small Metro"	"4"	"Winchester city, VA"	"51840"	Suppressed	27700	Suppressed
	"Small Metro"	"4"	"Asotin County, WA"	"53003"	0	22820	Unreliable
	"Small Metro"	"4"	"Chelan County, WA"	"53007"	Suppressed	77574	Suppressed
	"Small Metro"	"4"	"Columbia County, WA"	"53013"	0	4048	Unreliable
	"Small Metro"	"4"	"Cowlitz County, WA"	"53015"	Suppressed	111371	Suppressed
	"Small Metro"	"4"	"Douglas County, WA"	"53017"	Suppressed	43560	Suppressed
	"Small Metro"	"4"	"Skagit County, WA"	"53057"	0	130789	Unreliable
	"Small Metro"	"4"	"Walla Walla County, WA"	"53071"	Suppressed	61292	Suppressed
	"Small Metro"	"4"	"Whatcom County, WA"	"53073"	Suppressed	231016	Suppressed
	"Small Metro"	"4"	"Yakima County, WA"	"53077"	26	251879	10.3
	"Small Metro"	"4"	"Boone County, WV"	"54005"	Suppressed	21055	Suppressed
	"Small Metro"	"4"	"Brooke County, WV"	"54009"	0	21674	Unreliable
	"Small Metro"	"4"	"Clay County, WV"	"54015"	Suppressed	8341	Suppressed
	"Small Metro"	"4"	"Fayette County, WV"	"54019"	0	42062	Unreliable
	"Small Metro"	"4"	"Hampshire County, WV"	"54027"	0	23190	Unreliable
	"Small Metro"	"4"	"Hancock County, WV"	"54029"	Suppressed	28571	Suppressed
	"Small Metro"	"4"	"Kanawha County, WV"	"54039"	15	176253	Unreliable
	"Small Metro"	"4"	"Marshall County, WV"	"54051"	0	30103	Unreliable
	"Small Metro"	"4"	"Mineral County, WV"	"54057"	Suppressed	26722	Suppressed
	"Small Metro"	"4"	"Monongalia County, WV"	"54061"	Suppressed	106819	Suppressed
	"Small Metro"	"4"	"Ohio County, WV"	"54069"	0	41182	Unreliable
	"Small Metro"	"4"	"Preston County, WV"	"54077"	0	33380	Unreliable
	"Small Metro"	"4"	"Raleigh County, WV"	"54081"	Suppressed	72920	Suppressed
	"Small Metro"	"4"	"Wirt County, WV"	"54105"	0	5705	Unreliable
	"Small Metro"	"4"	"Wood County, WV"	"54107"	Suppressed	82938	Suppressed
	"Small Metro"	"4"	"Calumet County, WI"	"55015"	0	50209	Unreliable
	"Small Metro"	"4"	"Chippewa County, WI"	"55017"	0	64737	Unreliable
	"Small Metro"	"4"	"Eau Claire County, WI"	"55035"	Suppressed	105260	Suppressed
	"Small Metro"	"4"	"Fond du Lac County, WI"	"55039"	0	102902	Unreliable
	"Small Metro"	"4"	"La Crosse County, WI"	"55063"	Suppressed	118502	Suppressed
	"Small Metro"	"4"	"Marathon County, WI"	"55073"	0	135593	Unreliable
	"Small Metro"	"4"	"Outagamie County, WI"	"55087"	Suppressed	188766	Suppressed
	"Small Metro"	"4"	"Racine County, WI"	"55101"	Suppressed	195802	Suppressed
	"Small Metro"	"4"	"Rock County, WI"	"55105"	Suppressed	163084	Suppressed
	"Small Metro"	"4"	"Sheboygan County, WI"	"55117"	Suppressed	115240	Suppressed
	"Small Metro"	"4"	"Winnebago County, WI"	"55139"	Suppressed	171631	Suppressed
	"Small Metro"	"4"	"Laramie County, WY"	"56021"	Suppressed	100595	Suppressed
	"Small Metro"	"4"	"Natrona County, WY"	"56025"	Suppressed	80815	Suppressed
"Total"	"Small Metro"	"4"			1400	29974347	4.7
	"Micropolitan (Nonmetro)"	"5"	"Chambers County, AL"	"01017"	Suppressed	32865	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Coffee County, AL"	"01031"	Suppressed	53230	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Coosa County, AL"	"01037"	Suppressed	10650	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Cullman County, AL"	"01043"	Suppressed	84515	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Dale County, AL"	"01045"	Suppressed	48959	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Dallas County, AL"	"01047"	11	36098	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Jackson County, AL"	"01071"	Suppressed	51582	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Marshall County, AL"	"01095"	Suppressed	96990	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Pike County, AL"	"01109"	Suppressed	32966	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Talladega County, AL"	"01121"	20	79985	25.0
	"Micropolitan (Nonmetro)"	"5"	"Juneau Borough, AK"	"02110"	0	31849	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Ketchikan Gateway Borough, AK"	"02130"	0	13747	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Gila County, AZ"	"04007"	Suppressed	54303	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Graham County, AZ"	"04009"	Suppressed	39211	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Navajo County, AZ"	"04017"	19	112112	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Santa Cruz County, AZ"	"04023"	Suppressed	46808	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Baxter County, AR"	"05005"	Suppressed	42242	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Boone County, AR"	"05009"	Suppressed	37625	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Calhoun County, AR"	"05013"	0	5113	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Clark County, AR"	"05019"	Suppressed	22103	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Columbia County, AR"	"05027"	Suppressed	23331	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Greene County, AR"	"05055"	Suppressed	45597	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hot Spring County, AR"	"05059"	Suppressed	33787	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Independence County, AR"	"05063"	Suppressed	37757	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Mississippi County, AR"	"05093"	16	40066	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Newton County, AR"	"05101"	0	7602	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Ouachita County, AR"	"05103"	Suppressed	23167	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Phillips County, AR"	"05107"	14	17299	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Pope County, AR"	"05115"	Suppressed	64334	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"St. Francis County, AR"	"05123"	Suppressed	24682	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Union County, AR"	"05139"	Suppressed	38219	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"White County, AR"	"05145"	Suppressed	78729	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Yell County, AR"	"05149"	0	21181	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Del Norte County, CA"	"06015"	Suppressed	27968	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Humboldt County, CA"	"06023"	Suppressed	134977	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lake County, CA"	"06033"	Suppressed	64479	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lassen County, CA"	"06035"	0	30016	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Mendocino County, CA"	"06045"	Suppressed	86061	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Nevada County, CA"	"06057"	Suppressed	99606	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Tehama County, CA"	"06103"	Suppressed	64494	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Tuolumne County, CA"	"06109"	Suppressed	54515	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Eagle County, CO"	"08037"	Suppressed	54929	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Fremont County, CO"	"08043"	Suppressed	47867	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Garfield County, CO"	"08045"	0	60366	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"La Plata County, CO"	"08067"	Suppressed	56564	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Logan County, CO"	"08075"	Suppressed	21974	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Moffat County, CO"	"08081"	0	13144	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Montrose County, CO"	"08085"	Suppressed	43322	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Morgan County, CO"	"08087"	0	28941	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Pitkin County, CO"	"08097"	0	17894	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Routt County, CO"	"08107"	Suppressed	25560	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Summit County, CO"	"08117"	0	30631	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Litchfield County, CT"	"09005"	Suppressed	179610	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Columbia County, FL"	"12023"	Suppressed	72654	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"DeSoto County, FL"	"12027"	Suppressed	38520	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hardee County, FL"	"12049"	Suppressed	26822	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hendry County, FL"	"12051"	Suppressed	42813	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Monroe County, FL"	"12087"	Suppressed	73900	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Okeechobee County, FL"	"12093"	Suppressed	42297	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Putnam County, FL"	"12107"	Suppressed	74815	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Baldwin County, GA"	"13009"	Suppressed	45099	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Ben Hill County, GA"	"13017"	Suppressed	16614	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Bulloch County, GA"	"13031"	Suppressed	80839	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Camden County, GA"	"13039"	Suppressed	55388	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Chattooga County, GA"	"13055"	0	24843	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Coffee County, GA"	"13069"	Suppressed	43218	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Colquitt County, GA"	"13071"	Suppressed	45542	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Crisp County, GA"	"13081"	Suppressed	22034	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Decatur County, GA"	"13087"	Suppressed	26457	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Gordon County, GA"	"13129"	Suppressed	58780	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Habersham County, GA"	"13137"	0	46047	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Hancock County, GA"	"13141"	Suppressed	8494	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Jackson County, GA"	"13157"	Suppressed	76199	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Johnson County, GA"	"13167"	Suppressed	9667	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Laurens County, GA"	"13175"	16	47512	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Montgomery County, GA"	"13209"	Suppressed	9012	Suppressed
